date,season,week,season_type,game_id,player_id,player_name,team,opponent,xp_made,xp_attempts,fg_made,fg_attempts,fg_made_distances,gsis_url
1987-12-27,1987,15,REG,1987_15_CHI_LA,nfl-kevin-butler,Kevin Butler,CHI,LA,0,0,2,2,"38,30",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150746/1987.pdf
1988-09-26,1988,4,REG,1988_04_LA_DEN,nfl-rich-karlis,Rich Karlis,DEN,LA,3,3,2,2,"39,25",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1988-10-23,1988,8,REG,1988_08_LA_NO,nfl-morten-andersen,Morten Andersen,NO,LA,2,2,2,2,"51,25",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1988-12-04,1988,14,REG,1988_14_DEN_LA,nfl-rich-karlis,Rich Karlis,DEN,LA,2,2,2,2,"29,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1988-12-11,1988,15,REG,1988_15_LA_BUF,nfl-scott-norwood,Scott Norwood,BUF,LA,4,4,3,3,"30,30,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1988-12-18,1988,16,REG,1988_16_SEA_LA,nfl-norm-johnson,Norm Johnson,SEA,LA,4,4,5,5,"39,24,40,35,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1989-11-19,1989,11,REG,1989_11_LA_HOU,nfl-tony-zendejas,Tony Zendejas,HOU,LA,2,2,3,3,"20,20,46",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1989-12-03,1989,13,REG,1989_13_DEN_LA,nfl-david-treadwell,David Treadwell,DEN,LA,1,1,2,3,"34,35",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1989-12-17,1989,15,REG,1989_15_LA_SEA,nfl-norm-johnson,Norm Johnson,SEA,LA,2,2,3,3,"29,25,43",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1989-12-24,1989,16,REG,1989_16_LA_NYG,nfl-bjorn-nittmo,Bjorn Nittmo,NYG,LA,4,4,2,2,"28,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1990-09-09,1990,1,REG,1990_01_DEN_LA,nfl-david-treadwell,David Treadwell,DEN,LA,0,0,3,3,"42,44,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150948/1990.pdf
1990-09-16,1990,2,REG,1990_02_LA_SEA,nfl-norm-johnson,Norm Johnson,SEA,LA,1,1,2,3,"22,19",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150948/1990.pdf
1990-12-02,1990,13,REG,1990_13_LA_DEN,nfl-david-treadwell,David Treadwell,DEN,LA,2,2,2,3,"45,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150948/1990.pdf
1991-09-01,1991,1,REG,1991_01_LA_HOU,nfl-ian-howfield,Ian Howfield,HOU,LA,5,6,2,2,"34,46",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151026/1991.pdf
1991-09-08,1991,2,REG,1991_02_DEN_LA,nfl-david-treadwell,David Treadwell,DEN,LA,1,1,2,2,"22,47",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151026/1991.pdf
1991-09-29,1991,5,REG,1991_05_SF_LA,nfl-mike-cofer,Mike Cofer,SF,LA,0,0,2,2,"23,25",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151026/1991.pdf
1991-10-13,1991,7,REG,1991_07_LA_SEA,nfl-john-kasay,John Kasay,SEA,LA,2,2,2,2,"36,45",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151026/1991.pdf
1991-12-16,1991,16,REG,1991_16_LA_NO,nfl-morten-andersen,Morten Andersen,NO,LA,3,3,2,3,"37,42",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151026/1991.pdf
1992-09-28,1992,4,REG,1992_04_LA_KC,nfl-nick-lowery,Nick Lowery,KC,LA,3,3,2,2,"22,41",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151103/1992.pdf
1992-11-29,1992,13,REG,1992_13_LA_SD,nfl-john-carney,John Carney,SD,LA,3,3,2,2,"27,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151103/1992.pdf
1992-12-14,1992,15,REG,1992_15_LA_MIA,nfl-pete-stoyanovich,Pete Stoyanovich,MIA,LA,2,2,2,3,"26,25",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151103/1992.pdf
1992-12-20,1992,16,REG,1992_16_SD_LA,nfl-john-carney,John Carney,SD,LA,3,3,5,5,"42,23,25,28,23",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151103/1992.pdf
1993-09-12,1993,2,REG,1993_02_LA_SEA,nfl-john-kasay,John Kasay,SEA,LA,1,1,2,2,"39,53",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151144/1993.pdf
1993-10-18,1993,7,REG,1993_07_LA_DEN,nfl-jason-elam,Jason Elam,DEN,LA,2,2,2,3,"40,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151144/1993.pdf
1993-10-31,1993,9,REG,1993_09_SD_LA,nfl-john-carney,John Carney,SD,LA,3,3,3,3,"45,36,38",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151144/1993.pdf
1993-12-19,1993,16,REG,1993_16_TB_LA,nfl-michael-husted,Michael Husted,TB,LA,2,2,2,3,"57,31",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151144/1993.pdf
1994-01-02,1993,18,REG,1993_18_DEN_LA,nfl-jason-elam,Jason Elam,DEN,LA,3,3,3,4,"52,25,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151144/1993.pdf
1994-09-25,1994,4,REG,1994_04_SD_LA,nfl-john-carney,John Carney,SD,LA,2,2,4,4,"38,24,27,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151222/1994.pdf
1994-10-16,1994,7,REG,1994_07_LA_MIA,nfl-pete-stoyanovich,Pete Stoyanovich,MIA,LA,2,2,2,2,"21,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151222/1994.pdf
1994-11-06,1994,10,REG,1994_10_LA_KC,nfl-lin-elliott,Lin Elliott,KC,LA,1,1,2,2,"19,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151222/1994.pdf
1994-12-11,1994,15,REG,1994_15_DEN_LA,nfl-jason-elam,Jason Elam,DEN,LA,1,1,2,2,"20,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151222/1994.pdf
1994-12-18,1994,16,REG,1994_16_LA_SEA,nfl-john-kasay,John Kasay,SEA,LA,1,1,3,4,"41,50,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28151222/1994.pdf
1975-10-06,1975,3,REG,1975_03_DAL_DET,nfl-toni-fritsch,Toni Fritsch,DAL,DET,3,4,3,3,"21,29,39",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28145853/1975.pdf
1975-10-12,1975,4,REG,1975_04_DAL_NYG,nfl-toni-fritsch,Toni Fritsch,DAL,NYG,1,1,2,3,"24,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28145853/1975.pdf
1975-10-26,1975,6,REG,1975_06_DAL_PHI,nfl-toni-fritsch,Toni Fritsch,DAL,PHI,2,2,2,4,"20,42",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28145853/1975.pdf
1975-11-16,1975,9,REG,1975_09_DAL_NE,nfl-toni-fritsch,Toni Fritsch,DAL,NE,4,4,2,2,"43,26",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28145853/1975.pdf
1975-11-23,1975,10,REG,1975_10_PHI_DAL,nfl-toni-fritsch,Toni Fritsch,DAL,PHI,3,3,2,3,"26,20",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28145853/1975.pdf
1976-09-12,1976,1,REG,1976_01_PHI_DAL,nfl-efren-herrera,Efren Herrera,DAL,PHI,3,3,2,2,"37,46",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-09-26,1976,3,REG,1976_03_BAL_DAL,nfl-efren-herrera,Efren Herrera,DAL,BAL,3,3,3,3,"37,18,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-10-31,1976,8,REG,1976_08_DAL_WAS,nfl-efren-herrera,Efren Herrera,DAL,WAS,2,2,2,2,"37,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-07,1976,9,REG,1976_09_NYG_DAL,nfl-efren-herrera,Efren Herrera,DAL,NYG,0,0,3,3,"22,30,20",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1977-09-25,1977,2,REG,1977_02_NYG_DAL,nfl-efren-herrera,Efren Herrera,DAL,NYG,5,5,2,3,"37,41",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-02,1977,3,REG,1977_03_TB_DAL,nfl-efren-herrera,Efren Herrera,DAL,TB,2,2,3,4,"32,19,20",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-09,1977,4,REG,1977_04_DAL_STL,nfl-efren-herrera,Efren Herrera,DAL,STL,3,3,3,4,"29,40,44",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-16,1977,5,REG,1977_05_WAS_DAL,nfl-efren-herrera,Efren Herrera,DAL,WAS,4,4,2,3,"44,52",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-30,1977,7,REG,1977_07_DET_DAL,nfl-efren-herrera,Efren Herrera,DAL,DET,4,4,3,3,"21,45,30",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1978-11-05,1978,10,REG,1978_10_DAL_MIA,nfl-rafael-septien,Rafael Septien,DAL,MIA,1,1,3,3,"30,39,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-11-19,1978,12,REG,1978_12_NO_DAL,nfl-rafael-septien,Rafael Septien,DAL,NO,3,3,2,3,"24,26",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-11-23,1978,13,REG,1978_13_WAS_DAL,nfl-rafael-septien,Rafael Septien,DAL,WAS,4,4,3,4,"33,21,44",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1979-09-02,1979,1,REG,1979_01_DAL_STL,nfl-rafael-septien,Rafael Septien,DAL,STL,1,1,3,4,"37,24,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150229/1979.pdf
1979-09-09,1979,2,REG,1979_02_DAL_SF,nfl-rafael-septien,Rafael Septien,DAL,SF,1,2,2,2,"23,51",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150229/1979.pdf
1979-10-21,1979,8,REG,1979_08_STL_DAL,nfl-rafael-septien,Rafael Septien,DAL,STL,2,2,2,3,"51,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150229/1979.pdf
1979-11-04,1979,10,REG,1979_10_DAL_NYG,nfl-rafael-septien,Rafael Septien,DAL,NYG,1,1,3,3,"26,37,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150229/1979.pdf
1979-11-18,1979,12,REG,1979_12_DAL_WAS,nfl-rafael-septien,Rafael Septien,DAL,WAS,2,2,2,2,"34,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150229/1979.pdf
1982-09-12,1982,1,REG,1982_01_LA_GB,nfl-mike-lansford,Mike Lansford,LA,GB,2,2,3,4,"32,29,28",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150423/1982.pdf
1982-12-26,1982,8,REG,1982_08_CHI_LA,nfl-mike-lansford,Mike Lansford,LA,CHI,2,2,2,4,"29,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150423/1982.pdf
1982-12-26,1982,8,REG,1982_08_DEN_LA,nfl-chris-bahr,Chris Bahr,LA,DEN,3,3,2,2,"19,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150423/1982.pdf
1983-01-02,1982,9,REG,1982_09_LA_SD,nfl-chris-bahr,Chris Bahr,LA,SD,5,5,2,2,"22,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150423/1982.pdf
1983-09-25,1983,4,REG,1983_04_LA_DEN,nfl-chris-bahr,Chris Bahr,LA,DEN,2,2,2,2,"27,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150505/1983.pdf
1983-10-16,1983,7,REG,1983_07_LA_SEA,nfl-chris-bahr,Chris Bahr,LA,SEA,4,4,2,2,"32,42",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150505/1983.pdf
1983-10-23,1983,8,REG,1983_08_LA_DAL,nfl-chris-bahr,Chris Bahr,LA,DAL,4,4,4,4,"37,24,26,26",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150505/1983.pdf
1983-11-13,1983,11,REG,1983_11_DEN_LA,nfl-chris-bahr,Chris Bahr,LA,DEN,1,1,3,4,"28,42,39",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150505/1983.pdf
1983-11-20,1983,12,REG,1983_12_LA_BUF,nfl-chris-bahr,Chris Bahr,LA,BUF,3,3,2,2,"41,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150505/1983.pdf
1983-11-27,1983,13,REG,1983_13_BUF_LA,nfl-mike-lansford,Mike Lansford,LA,BUF,5,5,2,3,"37,49",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150505/1983.pdf
1983-11-27,1983,13,REG,1983_13_NYG_LA,nfl-chris-bahr,Chris Bahr,LA,NYG,3,3,2,3,"47,38",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150505/1983.pdf
1983-12-04,1983,14,REG,1983_14_LA_PHI,nfl-mike-lansford,Mike Lansford,LA,PHI,0,0,3,4,"27,28,28",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150505/1983.pdf
1983-12-18,1983,16,REG,1983_16_SD_LA,nfl-chris-bahr,Chris Bahr,LA,SD,3,3,3,3,"21,32,28",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150505/1983.pdf
1984-09-03,1984,1,REG,1984_01_DAL_LA,nfl-mike-lansford,Mike Lansford,LA,DAL,1,1,2,2,"31,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-09-09,1984,2,REG,1984_02_CLE_LA,nfl-mike-lansford,Mike Lansford,LA,CLE,2,2,2,2,"37,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-09-24,1984,4,REG,1984_04_SD_LA,nfl-chris-bahr,Chris Bahr,LA,SD,3,3,2,2,"42,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-09-30,1984,5,REG,1984_05_LA_DEN,nfl-chris-bahr,Chris Bahr,LA,DEN,1,1,2,2,"27,50",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-09-30,1984,5,REG,1984_05_NYG_LA,nfl-mike-lansford,Mike Lansford,LA,NYG,3,3,2,3,"33,35",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-14,1984,7,REG,1984_07_MIN_LA,nfl-chris-bahr,Chris Bahr,LA,MIN,2,2,3,4,"22,24,20",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-21,1984,8,REG,1984_08_LA_SD,nfl-chris-bahr,Chris Bahr,LA,SD,5,5,3,4,"42,33,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-04,1984,10,REG,1984_10_LA_CHI,nfl-chris-bahr,Chris Bahr,LA,CHI,0,0,2,2,"44,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-04,1984,10,REG,1984_10_LA_STL,nfl-mike-lansford,Mike Lansford,LA,STL,1,1,3,4,"33,27,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-11,1984,11,REG,1984_11_CHI_LA,nfl-mike-lansford,Mike Lansford,LA,CHI,2,3,3,3,"21,45,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-18,1984,12,REG,1984_12_LA_GB,nfl-mike-lansford,Mike Lansford,LA,GB,0,0,2,2,"21,50",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-25,1984,13,REG,1984_13_LA_TB,nfl-mike-lansford,Mike Lansford,LA,TB,4,4,2,2,"35,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-02,1984,14,REG,1984_14_NO_LA,nfl-mike-lansford,Mike Lansford,LA,NO,4,4,2,2,"25,30",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-09,1984,15,REG,1984_15_HOU_LA,nfl-mike-lansford,Mike Lansford,LA,HOU,3,3,2,3,"35,19",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-14,1984,16,REG,1984_16_LA_SF,nfl-mike-lansford,Mike Lansford,LA,SF,1,1,3,4,"41,28,42",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1985-09-08,1985,1,REG,1985_01_DEN_LA,nfl-mike-lansford,Mike Lansford,LA,DEN,2,2,2,2,"37,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-06,1985,5,REG,1985_05_KC_LA,nfl-chris-bahr,Chris Bahr,LA,KC,1,1,4,5,"37,25,41,41",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-06,1985,5,REG,1985_05_MIN_LA,nfl-mike-lansford,Mike Lansford,LA,MIN,1,1,2,2,"43,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-20,1985,7,REG,1985_07_LA_KC,nfl-mike-lansford,Mike Lansford,LA,KC,1,1,3,3,"33,37,30",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-11-10,1985,10,REG,1985_10_LA_NYG,nfl-mike-lansford,Mike Lansford,LA,NYG,1,1,4,4,"31,40,26,25",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-11-24,1985,12,REG,1985_12_GB_LA,nfl-mike-lansford,Mike Lansford,LA,GB,4,4,2,4,"43,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-12-01,1985,13,REG,1985_13_LA_ATL,nfl-chris-bahr,Chris Bahr,LA,ATL,4,4,2,3,"35,49",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-12-09,1985,14,REG,1985_14_LA_SF,nfl-mike-lansford,Mike Lansford,LA,SF,3,3,2,2,"25,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-12-15,1985,15,REG,1985_15_SEA_LA,nfl-chris-bahr,Chris Bahr,LA,SEA,1,1,2,3,"22,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1986-09-07,1986,1,REG,1986_01_LA_DEN,nfl-chris-bahr,Chris Bahr,LA,DEN,4,4,2,2,"43,42",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150709/1986.pdf
1986-09-14,1986,2,REG,1986_02_LA_WAS,nfl-chris-bahr,Chris Bahr,LA,WAS,0,0,2,2,"28,23",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150709/1986.pdf
1986-09-14,1986,2,REG,1986_02_SF_LA,nfl-mike-lansford,Mike Lansford,LA,SF,1,1,3,4,"24,32,18",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150709/1986.pdf
1986-10-05,1986,5,REG,1986_05_TB_LA,nfl-mike-lansford,Mike Lansford,LA,TB,2,2,2,2,"34,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150709/1986.pdf
1986-10-19,1986,7,REG,1986_07_LA_MIA,nfl-chris-bahr,Chris Bahr,LA,MIA,3,3,3,3,"32,33,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150709/1986.pdf
1986-11-03,1986,9,REG,1986_09_LA_CHI,nfl-mike-lansford,Mike Lansford,LA,CHI,2,2,2,2,"26,50",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150709/1986.pdf
1986-11-16,1986,11,REG,1986_11_CLE_LA,nfl-chris-bahr,Chris Bahr,LA,CLE,3,3,2,3,"40,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150709/1986.pdf
1986-11-23,1986,12,REG,1986_12_NO_LA,nfl-mike-lansford,Mike Lansford,LA,NO,2,2,4,4,"32,47,29,44",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150709/1986.pdf
1986-12-07,1986,14,REG,1986_14_DAL_LA,nfl-mike-lansford,Mike Lansford,LA,DAL,3,3,2,2,"37,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150709/1986.pdf
1987-09-13,1987,1,REG,1987_01_LA_HOU,nfl-mike-lansford,Mike Lansford,LA,HOU,1,1,3,3,"28,44,47",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150746/1987.pdf
1987-10-18,1987,5,REG,1987_05_LA_ATL,nfl-mike-lansford,Mike Lansford,LA,ATL,2,2,2,2,"40,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150746/1987.pdf
1987-11-01,1987,7,REG,1987_07_LA_NE,nfl-chris-bahr,Chris Bahr,LA,NE,2,2,3,4,"31,31,39",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150746/1987.pdf
1987-11-15,1987,9,REG,1987_09_LA_STL,nfl-mike-lansford,Mike Lansford,LA,STL,3,3,2,2,"28,20",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150746/1987.pdf
1987-11-30,1987,11,REG,1987_11_LA_SEA,nfl-chris-bahr,Chris Bahr,LA,SEA,4,4,3,3,"23,47,23",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150746/1987.pdf
1987-12-06,1987,12,REG,1987_12_BUF_LA,nfl-chris-bahr,Chris Bahr,LA,BUF,4,4,2,3,"22,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150746/1987.pdf
1987-12-06,1987,12,REG,1987_12_LA_DET,nfl-mike-lansford,Mike Lansford,LA,DET,4,4,3,3,"48,47,48",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150746/1987.pdf
1988-09-04,1988,1,REG,1988_01_LA_GB,nfl-mike-lansford,Mike Lansford,LA,GB,4,4,2,3,"33,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1988-09-26,1988,4,REG,1988_04_LA_DEN,nfl-chris-bahr,Chris Bahr,LA,DEN,3,3,3,3,"28,44,35",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1988-10-09,1988,6,REG,1988_06_LA_ATL,nfl-mike-lansford,Mike Lansford,LA,ATL,3,4,2,2,"40,25",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1988-10-30,1988,9,REG,1988_09_LA_NO,nfl-mike-lansford,Mike Lansford,LA,NO,0,0,4,5,"37,18,47,30",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1988-11-06,1988,10,REG,1988_10_LA_SD,nfl-chris-bahr,Chris Bahr,LA,SD,1,1,2,3,"36,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1988-11-13,1988,11,REG,1988_11_LA_SF,nfl-chris-bahr,Chris Bahr,LA,SF,0,0,3,3,"45,50,19",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1988-11-28,1988,13,REG,1988_13_LA_SEA,nfl-chris-bahr,Chris Bahr,LA,SEA,3,3,2,3,"46,46",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1988-12-05,1988,14,REG,1988_14_CHI_LA,nfl-mike-lansford,Mike Lansford,LA,CHI,2,2,3,3,"25,27,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1988-12-11,1988,15,REG,1988_15_ATL_LA,nfl-mike-lansford,Mike Lansford,LA,ATL,1,2,3,3,"35,36,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1988-12-18,1988,16,REG,1988_16_SEA_LA,nfl-chris-bahr,Chris Bahr,LA,SEA,4,4,3,3,"26,28,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150831/1988.pdf
1989-09-24,1989,3,REG,1989_03_GB_LA,nfl-mike-lansford,Mike Lansford,LA,GB,5,5,2,2,"39,45",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1989-10-01,1989,4,REG,1989_04_LA_SF,nfl-mike-lansford,Mike Lansford,LA,SF,1,1,2,3,"40,26",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1989-10-01,1989,4,REG,1989_04_SEA_LA,nfl-jeff-jaeger,Jeff Jaeger,LA,SEA,2,2,2,3,"45,28",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1989-10-08,1989,5,REG,1989_05_ATL_LA,nfl-mike-lansford,Mike Lansford,LA,ATL,2,2,4,4,"48,35,27,42",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1989-10-16,1989,6,REG,1989_06_LA_BUF,nfl-mike-lansford,Mike Lansford,LA,BUF,2,2,2,2,"34,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1989-11-12,1989,10,REG,1989_10_LA_SD,nfl-jeff-jaeger,Jeff Jaeger,LA,SD,0,0,4,4,"23,36,33,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1989-11-19,1989,11,REG,1989_11_PHX_LA,nfl-mike-lansford,Mike Lansford,LA,PHX,4,4,3,3,"27,23,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1989-11-26,1989,12,REG,1989_12_LA_NO,nfl-mike-lansford,Mike Lansford,LA,NO,2,2,2,4,"32,31",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1989-12-03,1989,13,REG,1989_13_DEN_LA,nfl-jeff-jaeger,Jeff Jaeger,LA,DEN,1,1,3,3,"37,46,26",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1989-12-10,1989,14,REG,1989_14_PHX_LA,nfl-jeff-jaeger,Jeff Jaeger,LA,PHX,1,1,3,6,"25,30,48",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1989-12-11,1989,14,REG,1989_14_SF_LA,nfl-mike-lansford,Mike Lansford,LA,SF,3,3,2,2,"25,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150907/1989.pdf
1990-10-21,1990,7,REG,1990_07_ATL_LA,nfl-mike-lansford,Mike Lansford,LA,ATL,5,5,3,3,"46,24,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150948/1990.pdf
1990-12-09,1990,14,REG,1990_14_NO_LA,nfl-mike-lansford,Mike Lansford,LA,NO,2,2,2,2,"38,18",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150948/1990.pdf
