date,season,week,season_type,game_id,player_id,player_name,team,opponent,xp_made,xp_attempts,fg_made,fg_attempts,long_made_fg,source_url,reason
1986-10-26,1986,8,REG,1986_08_CLE_MIN,nfl-matt-bahr,Matt Bahr,CLE,MIN,2,2,3,3,52,https://www.nfl.com/players/matt-bahr/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-10-26,1986,8,REG,1986_08_DET_CHI,nfl-kevin-butler,Kevin Butler,CHI,DET,1,1,2,2,29,https://www.nfl.com/players/kevin-butler/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-10-26,1986,8,REG,1986_08_MIA_IND,nfl-dean-biasucci,Dean Biasucci,IND,MIA,1,1,2,2,45,https://www.nfl.com/players/dean-biasucci/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-10-26,1986,8,REG,1986_08_NE_BUF,nfl-tony-franklin-2,Tony Franklin,NE,BUF,2,2,3,4,31,https://www.nfl.com/players/tony-franklin-2/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-10-26,1986,8,REG,1986_08_NO_NYJ,nfl-morten-andersen,Morten Andersen,NO,NYJ,2,2,3,3,53,https://www.nfl.com/players/morten-andersen/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-10-26,1986,8,REG,1986_08_SD_PHI,nfl-paul-mcfadden,Paul McFadden,PHI,SD,2,2,3,3,36,https://www.nfl.com/players/paul-mcfadden/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-10-26,1986,8,REG,1986_08_SEA_DEN,nfl-norm-johnson,Norm Johnson,SEA,DEN,1,1,2,3,53,https://www.nfl.com/players/norm-johnson/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-10-26,1986,8,REG,1986_08_SEA_DEN,nfl-rich-karlis,Rich Karlis,DEN,SEA,2,2,2,4,47,https://www.nfl.com/players/rich-karlis/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-10-26,1986,8,REG,1986_08_STL_DAL,nfl-john-lee,John Lee,STL,DAL,0,0,2,2,36,https://www.nfl.com/players/john-lee/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-10-26,1986,8,REG,1986_08_STL_DAL,nfl-rafael-septien,Rafael Septien,DAL,STL,4,4,3,3,47,https://www.nfl.com/players/rafael-septien/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-10-26,1986,8,REG,1986_08_TB_KC,nfl-donald-igwebuike,Donald Igwebuike,TB,KC,2,2,2,2,50,https://www.nfl.com/players/donald-igwebuike/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-10-26,1986,8,REG,1986_08_TB_KC,nfl-nick-lowery,Nick Lowery,KC,TB,3,3,2,3,26,https://www.nfl.com/players/nick-lowery/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-10-27,1986,8,REG,1986_08_WAS_NYG,nfl-max-zendejas,Max Zendejas,WAS,NYG,2,2,2,2,29,https://www.nfl.com/players/max-zendejas/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-10-27,1986,8,REG,1986_08_WAS_NYG,nfl-raul-allegre,Raul Allegre,NYG,WAS,3,3,2,3,44,https://www.nfl.com/players/raul-allegre/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-02,1986,9,REG,1986_09_ATL_NE,nfl-tony-franklin-2,Tony Franklin,NE,ATL,1,2,4,4,33,https://www.nfl.com/players/tony-franklin-2/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-02,1986,9,REG,1986_09_BUF_TB,nfl-donald-igwebuike,Donald Igwebuike,TB,BUF,4,4,2,3,49,https://www.nfl.com/players/donald-igwebuike/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-02,1986,9,REG,1986_09_GB_PIT,nfl-gary-anderson,Gary Anderson,PIT,GB,3,3,2,3,40,https://www.nfl.com/players/gary-anderson/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-02,1986,9,REG,1986_09_MIN_WAS,nfl-max-zendejas,Max Zendejas,WAS,MIN,2,5,2,3,42,https://www.nfl.com/players/max-zendejas/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-02,1986,9,REG,1986_09_SF_NO,nfl-morten-andersen,Morten Andersen,NO,SF,2,2,3,3,50,https://www.nfl.com/players/morten-andersen/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-03,1986,9,REG,1986_09_LA_CHI,nfl-mike-lansford,Mike Lansford,LA,CHI,2,2,2,2,50,https://www.nfl.com/players/mike-lansford/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-09,1986,10,REG,1986_10_CHI_TB,nfl-kevin-butler,Kevin Butler,CHI,TB,2,2,3,3,25,https://www.nfl.com/players/kevin-butler/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-09,1986,10,REG,1986_10_CIN_HOU,nfl-tony-zendejas,Tony Zendejas,HOU,CIN,2,2,4,4,46,https://www.nfl.com/players/tony-zendejas/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-09,1986,10,REG,1986_10_LA_DAL,nfl-rafael-septien,Rafael Septien,DAL,LA,1,1,2,3,20,https://www.nfl.com/players/rafael-septien/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-09,1986,10,REG,1986_10_LA_NO,nfl-morten-andersen,Morten Andersen,NO,LA,0,0,2,2,22,https://www.nfl.com/players/morten-andersen/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-09,1986,10,REG,1986_10_NE_IND,nfl-tony-franklin-2,Tony Franklin,NE,IND,3,3,3,3,38,https://www.nfl.com/players/tony-franklin-2/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-09,1986,10,REG,1986_10_SD_DEN,nfl-rolf-benirschke,Rolf Benirschke,SD,DEN,0,0,3,4,48,https://www.nfl.com/players/rolf-benirschke/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-09,1986,10,REG,1986_10_SEA_KC,nfl-nick-lowery,Nick Lowery,KC,SEA,3,3,2,2,37,https://www.nfl.com/players/nick-lowery/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-09,1986,10,REG,1986_10_STL_SF,nfl-ray-wersching,Ray Wersching,SF,STL,4,5,3,3,47,https://www.nfl.com/players/ray-wersching/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-10,1986,10,REG,1986_10_MIA_CLE,nfl-matt-bahr,Matt Bahr,CLE,MIA,2,2,4,5,32,https://www.nfl.com/players/matt-bahr/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-16,1986,11,REG,1986_11_CHI_ATL,nfl-kevin-butler,Kevin Butler,CHI,ATL,1,1,2,5,44,https://www.nfl.com/players/kevin-butler/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-16,1986,11,REG,1986_11_CLE_LA,nfl-chris-bahr,Chris Bahr,LA,CLE,3,3,2,3,40,https://www.nfl.com/players/chris-bahr/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-16,1986,11,REG,1986_11_DET_PHI,nfl-eddie-murray,Eddie Murray,DET,PHI,1,1,2,3,41,https://www.nfl.com/players/eddie-murray/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-16,1986,11,REG,1986_11_DET_PHI,nfl-paul-mcfadden,Paul McFadden,PHI,DET,0,0,3,4,33,https://www.nfl.com/players/paul-mcfadden/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-16,1986,11,REG,1986_11_MIA_BUF,nfl-fuad-reveiz,Fuad Reveiz,MIA,BUF,4,4,2,3,52,https://www.nfl.com/players/fuad-reveiz/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-16,1986,11,REG,1986_11_NE_LA,nfl-tony-franklin-2,Tony Franklin,NE,LA,3,3,3,3,45,https://www.nfl.com/players/tony-franklin-2/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-16,1986,11,REG,1986_11_NO_STL,nfl-morten-andersen,Morten Andersen,NO,STL,1,1,3,3,47,https://www.nfl.com/players/morten-andersen/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-16,1986,11,REG,1986_11_NYG_MIN,nfl-chuck-nelson,Chuck Nelson,MIN,NYG,2,2,2,3,44,https://www.nfl.com/players/chuck-nelson/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-16,1986,11,REG,1986_11_NYG_MIN,nfl-raul-allegre,Raul Allegre,NYG,MIN,1,1,5,6,41,https://www.nfl.com/players/raul-allegre/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-16,1986,11,REG,1986_11_SEA_CIN,nfl-jim-breech,Jim Breech,CIN,SEA,4,4,2,3,37,https://www.nfl.com/players/jim-breech/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-17,1986,11,REG,1986_11_SF_WAS,nfl-ray-wersching,Ray Wersching,SF,WAS,0,0,2,3,38,https://www.nfl.com/players/ray-wersching/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-23,1986,12,REG,1986_12_ATL_SF,nfl-ray-wersching,Ray Wersching,SF,ATL,2,2,2,2,36,https://www.nfl.com/players/ray-wersching/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-23,1986,12,REG,1986_12_BUF_NE,nfl-scott-norwood,Scott Norwood,BUF,NE,1,1,4,4,48,https://www.nfl.com/players/scott-norwood/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-23,1986,12,REG,1986_12_BUF_NE,nfl-tony-franklin-2,Tony Franklin,NE,BUF,2,2,2,2,47,https://www.nfl.com/players/tony-franklin-2/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-23,1986,12,REG,1986_12_DAL_WAS,nfl-max-zendejas,Max Zendejas,WAS,DAL,5,5,2,2,41,https://www.nfl.com/players/max-zendejas/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-23,1986,12,REG,1986_12_DEN_NYG,nfl-raul-allegre,Raul Allegre,NYG,DEN,1,1,4,4,46,https://www.nfl.com/players/raul-allegre/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-23,1986,12,REG,1986_12_DEN_NYG,nfl-rich-karlis,Rich Karlis,DEN,NYG,1,1,3,4,42,https://www.nfl.com/players/rich-karlis/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-23,1986,12,REG,1986_12_MIN_CIN,nfl-chuck-nelson,Chuck Nelson,MIN,CIN,2,2,2,2,35,https://www.nfl.com/players/chuck-nelson/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-23,1986,12,REG,1986_12_NO_LA,nfl-mike-lansford,Mike Lansford,LA,NO,2,2,4,4,47,https://www.nfl.com/players/mike-lansford/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-23,1986,12,REG,1986_12_NO_LA,nfl-morten-andersen,Morten Andersen,NO,LA,1,1,2,2,33,https://www.nfl.com/players/morten-andersen/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-23,1986,12,REG,1986_12_PHI_SEA,nfl-paul-mcfadden,Paul McFadden,PHI,SEA,2,2,2,3,35,https://www.nfl.com/players/paul-mcfadden/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-27,1986,13,REG,1986_13_GB_DET,nfl-al-del-greco,Al Del Greco,GB,DET,5,5,3,4,48,https://www.nfl.com/players/al-del-greco/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-27,1986,13,REG,1986_13_GB_DET,nfl-eddie-murray,Eddie Murray,DET,GB,4,4,4,4,44,https://www.nfl.com/players/eddie-murray/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-30,1986,13,REG,1986_13_ATL_MIA,nfl-ali-haji-sheikh,Ali Haji-Sheikh,ATL,MIA,2,2,2,3,47,https://www.nfl.com/players/ali-haji-sheikh/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-30,1986,13,REG,1986_13_CIN_DEN,nfl-rich-karlis,Rich Karlis,DEN,CIN,4,4,2,2,49,https://www.nfl.com/players/rich-karlis/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-30,1986,13,REG,1986_13_HOU_WAS,nfl-mark-moseley,Mark Moseley,WAS,HOU,1,1,2,2,29,https://www.nfl.com/players/mark-moseley/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-30,1986,13,REG,1986_13_NE_NO,nfl-morten-andersen,Morten Andersen,NO,NE,2,2,2,2,38,https://www.nfl.com/players/morten-andersen/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-30,1986,13,REG,1986_13_PHI_LA,nfl-chris-bahr,Chris Bahr,LA,PHI,3,3,2,2,38,https://www.nfl.com/players/chris-bahr/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-30,1986,13,REG,1986_13_PIT_CHI,nfl-kevin-butler,Kevin Butler,CHI,PIT,1,1,2,5,42,https://www.nfl.com/players/kevin-butler/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-30,1986,13,REG,1986_13_TB_MIN,nfl-donald-igwebuike,Donald Igwebuike,TB,MIN,1,1,2,2,55,https://www.nfl.com/players/donald-igwebuike/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-11-30,1986,13,REG,1986_13_WAS_STL,nfl-max-zendejas,Max Zendejas,WAS,STL,2,2,2,3,30,https://www.nfl.com/players/max-zendejas/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-07,1986,14,REG,1986_14_DAL_LA,nfl-mike-lansford,Mike Lansford,LA,DAL,3,3,2,2,37,https://www.nfl.com/players/mike-lansford/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-07,1986,14,REG,1986_14_DEN_KC,nfl-nick-lowery,Nick Lowery,KC,DEN,4,4,3,3,45,https://www.nfl.com/players/nick-lowery/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-07,1986,14,REG,1986_14_DET_PIT,nfl-gary-anderson,Gary Anderson,PIT,DET,3,3,2,5,28,https://www.nfl.com/players/gary-anderson/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-07,1986,14,REG,1986_14_HOU_SD,nfl-rolf-benirschke,Rolf Benirschke,SD,HOU,3,3,2,2,35,https://www.nfl.com/players/rolf-benirschke/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-07,1986,14,REG,1986_14_IND_ATL,nfl-ali-haji-sheikh,Ali Haji-Sheikh,ATL,IND,2,2,3,3,45,https://www.nfl.com/players/ali-haji-sheikh/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-07,1986,14,REG,1986_14_MIA_NO,nfl-morten-andersen,Morten Andersen,NO,MIA,3,3,2,3,29,https://www.nfl.com/players/morten-andersen/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-07,1986,14,REG,1986_14_MIN_GB,nfl-al-del-greco,Al Del Greco,GB,MIN,0,0,2,2,39,https://www.nfl.com/players/al-del-greco/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-07,1986,14,REG,1986_14_MIN_GB,nfl-chuck-nelson,Chuck Nelson,MIN,GB,2,4,2,2,31,https://www.nfl.com/players/chuck-nelson/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-08,1986,14,REG,1986_14_LA_SEA,nfl-norm-johnson,Norm Johnson,SEA,LA,4,4,3,4,53,https://www.nfl.com/players/norm-johnson/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-14,1986,15,REG,1986_15_KC_LA,nfl-nick-lowery,Nick Lowery,KC,LA,2,2,2,3,40,https://www.nfl.com/players/nick-lowery/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-14,1986,15,REG,1986_15_MIN_HOU,nfl-tony-zendejas,Tony Zendejas,HOU,MIN,2,2,3,3,36,https://www.nfl.com/players/tony-zendejas/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-14,1986,15,REG,1986_15_PHI_DAL,nfl-paul-mcfadden,Paul McFadden,PHI,DAL,2,2,3,3,50,https://www.nfl.com/players/paul-mcfadden/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-14,1986,15,REG,1986_15_SEA_SD,nfl-norm-johnson,Norm Johnson,SEA,SD,4,4,2,2,29,https://www.nfl.com/players/norm-johnson/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-14,1986,15,REG,1986_15_SF_NE,nfl-ray-wersching,Ray Wersching,SF,NE,2,2,3,3,36,https://www.nfl.com/players/ray-wersching/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-14,1986,15,REG,1986_15_STL_NYG,nfl-raul-allegre,Raul Allegre,NYG,STL,3,3,2,2,26,https://www.nfl.com/players/raul-allegre/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-14,1986,15,REG,1986_15_WAS_CIN,nfl-mark-moseley,Mark Moseley,WAS,CIN,4,4,2,3,39,https://www.nfl.com/players/mark-moseley/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-15,1986,15,REG,1986_15_CHI_DET,nfl-eddie-murray,Eddie Murray,DET,CHI,1,1,2,2,52,https://www.nfl.com/players/eddie-murray/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-15,1986,15,REG,1986_15_CHI_DET,nfl-kevin-butler,Kevin Butler,CHI,DET,1,1,3,3,41,https://www.nfl.com/players/kevin-butler/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-20,1986,16,REG,1986_16_DEN_SEA,nfl-norm-johnson,Norm Johnson,SEA,DEN,5,5,2,2,37,https://www.nfl.com/players/norm-johnson/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-20,1986,16,REG,1986_16_DEN_SEA,nfl-rich-karlis,Rich Karlis,DEN,SEA,1,1,3,3,47,https://www.nfl.com/players/rich-karlis/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-20,1986,16,REG,1986_16_GB_NYG,nfl-raul-allegre,Raul Allegre,NYG,GB,7,7,2,2,46,https://www.nfl.com/players/raul-allegre/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-21,1986,16,REG,1986_16_ATL_DET,nfl-ali-haji-sheikh,Ali Haji-Sheikh,ATL,DET,2,2,2,3,25,https://www.nfl.com/players/ali-haji-sheikh/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-21,1986,16,REG,1986_16_BUF_HOU,nfl-tony-zendejas,Tony Zendejas,HOU,BUF,1,1,3,3,51,https://www.nfl.com/players/tony-zendejas/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-21,1986,16,REG,1986_16_IND_LA,nfl-dean-biasucci,Dean Biasucci,IND,LA,3,3,3,3,52,https://www.nfl.com/players/dean-biasucci/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-21,1986,16,REG,1986_16_KC_PIT,nfl-gary-anderson,Gary Anderson,PIT,KC,1,1,4,5,31,https://www.nfl.com/players/gary-anderson/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-21,1986,16,REG,1986_16_NO_MIN,nfl-chuck-nelson,Chuck Nelson,MIN,NO,3,3,2,3,50,https://www.nfl.com/players/chuck-nelson/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-21,1986,16,REG,1986_16_SD_WAS,nfl-mark-moseley,Mark Moseley,WAS,SD,5,6,2,2,37,https://www.nfl.com/players/mark-moseley/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-22,1986,16,REG,1986_16_NE_MIA,nfl-fuad-reveiz,Fuad Reveiz,MIA,NE,3,3,2,2,42,https://www.nfl.com/players/fuad-reveiz/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
1986-12-22,1986,16,REG,1986_16_NE_MIA,nfl-tony-franklin-2,Tony Franklin,NE,MIA,4,4,2,3,47,https://www.nfl.com/players/tony-franklin-2/stats/logs/1986/,NFL.com game log does not list every made FG distance for multi-FG games
